,GDP,FEDFUNDS,LIBOR,MORTGAGE30US,REAL_USER_COST,UNEMPLOYMENT_RT,XLB,XLF,XLI,XLK,XLU,XLV,XLY,GSPC
3634,1.0,0.0,0.0,0.0,1.0,1.0,0.8348083269235942,0.08442754848946371,0.6616762900115462,0.8608800328164257,0.8865191287108773,0.9059332511533092,0.9118759545103085,0.8972336252621567
3635,1.0,0.0,0.0,0.0,1.0,1.0,0.83628324683484,0.08970427319579544,0.6752976004482703,0.8777837367138419,0.9014084215159056,0.9214758088063923,0.928024334649158,0.9125571354517479
3636,1.0,0.0,0.0,0.0,1.0,1.0,0.8527181146327849,0.08528654583125311,0.6748067314495779,0.884223174725129,0.9044265608232748,0.9218812524858496,0.9323613394363794,0.9134716461768916
3637,1.0,0.0,0.0,0.0,1.0,1.0,0.8756848280213243,0.09154498512904737,0.6903914242573828,0.9097128642062756,0.91690138823509,0.9380997214611204,0.9532158386423579,0.9358631159700022
3638,1.0,0.0,0.0,0.0,1.0,1.0,0.8659924742111058,0.09044055328791176,0.6825377075256828,0.8976387899938354,0.9183098327773368,0.9395864170283664,0.9428808500090078,0.9278185130633494
3639,1.0,0.0,0.0,0.0,1.0,1.0,0.8470291837620401,0.08405939674044449,0.6697753944307481,0.8838207226435513,0.9158953673841239,0.9275577733398148,0.9270092879797508,0.912941953320956
3640,1.0,0.0,0.0,0.0,1.0,1.0,0.8598820457918828,0.08810897235596754,0.6806969721865087,0.9098470490178088,0.9167002147666854,0.9435058777862104,0.9447263510071936,0.9309925280270968
3641,1.0,0.0,0.0,0.0,1.0,1.0,0.8215339673452733,0.07583752825972523,0.6524727069393644,0.8771129150091981,0.9066398527480826,0.9090417214383838,0.910491793560994,0.8955204835955346
3642,1.0,0.0,0.0,0.0,1.0,1.0,0.8219553845166445,0.07743282909955312,0.6514909689419798,0.8752347370598208,0.922333992935672,0.9132314436112472,0.9087385183317724,0.8984171751014252
3643,1.0,0.0,0.0,0.0,1.0,1.0,0.8426043436511952,0.08307768214898198,0.668793750057052,0.8948215230697696,0.9285714450188154,0.9280983992837094,0.9207344860240296,0.9154165474108448
3644,1.0,0.0,0.0,0.0,1.0,1.0,0.8520860290642815,0.08639097767238874,0.6773837234749462,0.9107861379924972,0.93641851511261,0.939856678443386,0.9342068404345653,0.9298875784246998
3645,1.0,0.0,0.0,0.0,1.0,1.0,0.8379689155203252,0.08197325030784641,0.6719842581130192,0.9054198714144104,0.9344063966562068,0.9293147303220808,0.9344836585441578,0.920311988384946
3646,1.0,0.0,0.0,0.0,1.0,1.0,0.8440792635624412,0.0834458338980012,0.6776291111624481,0.9178963977084282,0.9426559671957532,0.93836998287614,0.9553381577501364,0.9302103647445004
3647,1.0,0.0,0.0,0.0,1.0,1.0,0.8360725784377079,0.08565469758027239,0.6789789775029299,0.9153473980544072,0.943863161515124,0.9322881214565728,0.9556149758597292,0.9295979294798272
3648,1.0,0.0,0.0,0.0,1.0,1.0,0.8074168538013167,0.07731011184988001,0.6543134422785385,0.8799301819332637,0.9305834867207474,0.9039059296421684,0.9262710594199366,0.8982144107371561
3649,1.0,0.0,0.0,0.0,1.0,1.0,0.8112095279665512,0.0803779728739406,0.6609400333253519,0.8942848861766588,0.9448691823660902,0.9164751992746146,0.9368828661628794,0.9111542525607464
3650,1.0,0.0,0.0,0.0,1.0,1.0,0.8120522819321869,0.07841454369101564,0.6562768246496192,0.892675077850348,0.947082474290898,0.9093120859672588,0.9315308147062508,0.907338908157846
3651,1.0,0.0,0.0,0.0,1.0,1.0,0.8211125501739021,0.08135968746540312,0.667321143060975,0.8936141668250366,0.9436619880467192,0.9180969739924428,0.9450031691167862,0.9151103297785079
3652,1.0,0.0,0.0,0.0,1.0,1.0,0.8360725784377079,0.08626826042271563,0.6829058358687798,0.9118594117787192,0.9523139055230754,0.92728740881094,0.9614284377665792,0.93027249732249
3653,1.0,0.0,0.0,0.0,1.0,1.0,0.8440792635624412,0.08737269226385119,0.6867100472027231,0.9115910421556528,0.9527163292143559,0.928774104378186,0.9547845215309508,0.9310504174046385
3654,1.0,0.0,0.0,0.0,1.0,1.0,0.8345976585264618,0.08393667949077137,0.6740704747633837,0.8985778789685239,0.9750502684218982,0.92161099107083,0.9502629244031005,0.9226955557223652
3655,1.0,0.0,0.0,0.0,1.0,1.0,0.8491361892417895,0.08712725776450507,0.6857283092053386,0.916554856652162,0.97625753949574,0.922421878429744,0.961151549255636,0.9357348096707389
3656,1.0,0.0,0.0,0.0,1.0,1.0,0.8510325263244067,0.0938765660609916,0.7024174806661232,0.9389589095861766,0.962374267541678,0.9344505221182958,0.9823751627415216,0.9515507331694716
3657,1.0,0.0,0.0,0.0,1.0,1.0,0.855668034832384,0.09375384881131854,0.7043808630372039,0.938019820611488,0.9573440865323766,0.9378293569322452,0.9851434846401504,0.9526721504307504
3658,1.0,0.0,0.0,0.0,1.0,1.0,0.8493468576389218,0.0989078562679772,0.7072033363737626,0.9298362871093352,0.9511066344492334,0.9264765214520256,0.9894804190260214,0.9525562706470851
3659,1.0,0.0,0.0,0.0,1.0,1.0,0.8611462973059965,0.10013498195286374,0.7159160504472522,0.9243359380727372,0.9527163292143559,0.9299905385304128,0.9849588922995214,0.9529535150318912
3660,1.0,0.0,0.0,0.0,1.0,1.0,0.8727349881988322,0.10209843454171086,0.7248742458319319,0.935605005769,0.9651911566261712,0.9421542613695464,0.9870812818086501,0.9618670647731622
3661,1.0,0.0,0.0,0.0,1.0,1.0,0.8822166736119186,0.10393914647496276,0.7254877618625309,0.941507909240198,0.9680080457106648,0.9417488176900892,0.9925255590342428,0.9654424662935815
3662,1.0,0.0,0.0,0.0,1.0,1.0,0.8957017015873716,0.10663885575000416,0.7307644865688627,0.9334585605495782,0.9599597253939942,0.9410731125956128,0.9902186475858356,0.9645402810554538
3663,1.0,0.0,0.0,0.0,1.0,1.0,0.8752634108499531,0.10541170665919547,0.7299054892270733,0.9307753760840238,0.9609658229994312,0.93836998287614,0.9756389503355788,0.9606380520719496
3664,1.0,0.0,0.0,0.0,1.0,1.0,0.8851665134344107,0.10577985840821474,0.729414620228381,0.9352025536874222,0.972032205869,0.9402621221228432,0.9824674589118358,0.9638409612101768
3665,1.0,0.0,0.0,0.0,1.0,1.0,0.8857985990029141,0.10700700749902337,0.7279421068559925,0.9350683688758892,0.977464810569582,0.9401270429722612,0.9819137522913,0.9642672007980452
3666,1.0,0.0,0.0,0.0,1.0,1.0,0.8879056848597704,0.10541170665919547,0.7230335104927579,0.9374831837183772,0.9835010124298492,0.9459386429768084,0.9788686826844288,0.964292053829241
3667,1.0,0.0,0.0,0.0,1.0,1.0,0.8788454166180553,0.1016075655430186,0.7118664514258068,0.921384486337138,0.9786720048889528,0.9476955999590744,0.9622588920953576,0.9582007375288548
3668,1.0,0.0,0.0,0.0,1.0,1.0,0.8758955767955634,0.10222112838546182,0.7100258097103213,0.9247383901543148,0.9788732551118288,0.9410731125956128,0.9661344864323572,0.9580807155733236
3669,1.0,0.0,0.0,0.0,1.0,1.0,0.8653603886426022,0.0989078562679772,0.7046263443483943,0.9142742266212072,0.9939637213852616,0.9297201740015376,0.9542308149104146,0.9476609307015658
